ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,T,T_lower,T_upper,T_t+1,T_t+1_lower,T_t+1_upper,T_t+2,T_t+2_lower,T_t+2_upper,T_t+3,T_t+3_lower,T_t+3_upper,V,V_lower,V_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,is_holiday,is_holiday_lower,is_holiday_upper,is_shortday,is_shortday_lower,is_shortday_upper,is_weekend,is_weekend_lower,is_weekend_upper,is_workday,is_workday_lower,is_workday_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,y
2019-12-17,122.7876398725139,31.21601944064477,38.06647211166343,122.78763987038971,122.78763987274841,-0.014885928526931278,-0.014885928526931278,-0.014885928526931278,-0.0020485555743423598,-0.0020485555743423598,-0.0020485555743423598,0.0062004780879046754,0.0062004780879046754,0.0062004780879046754,0.043009344207653025,0.043009344207653025,0.043009344207653025,0.052995343157026586,0.052995343157026586,0.052995343157026586,-0.7372603186486894,-0.7372603186486894,-0.7372603186486894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7177823084745001,-0.7177823084745001,-0.7177823084745001,0.00044273486012336253,0.00044273486012336253,0.00044273486012336253,0.019035275314065892,0.019035275314065892,0.019035275314065892,0.0,0.0,0.0,34.6528442726853,34.67643570237425
2019-12-18,122.78729169923417,30.96252661411073,37.76208850008524,122.7872916967232,122.78729169990325,-0.014885928526931278,-0.014885928526931278,-0.014885928526931278,-0.0015650997911368463,-0.0015650997911368463,-0.0015650997911368463,0.008116526056963037,0.008116526056963037,0.008116526056963037,0.03793229447888839,0.03793229447888839,0.03793229447888839,0.052677151757680375,0.052677151757680375,0.052677151757680375,-0.7402560560245364,-0.7402560560245364,-0.7402560560245364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7221236787416269,-0.7221236787416269,-0.7221236787416269,-0.000680704822008326,-0.000680704822008326,-0.000680704822008326,0.018813082104917854,0.018813082104917854,0.018813082104917854,0.0,0.0,0.0,34.11968091466197,35.137369811807325
2019-12-19,122.78694352595444,29.94890592390228,36.764822254161,122.78694352305521,122.78694352686875,-0.011373444976980574,-0.011373444976980574,-0.011373444976980574,-0.0020485555743423598,-0.0020485555743423598,-0.0020485555743423598,0.007158502072433857,0.007158502072433857,0.007158502072433857,0.032855244750123774,0.032855244750123774,0.032855244750123774,0.0486462669830847,0.0486462669830847,0.0486462669830847,-0.7472929867456806,-0.7472929867456806,-0.7472929867456806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7294257072120297,-0.7294257072120297,-0.7294257072120297,-0.0007288910999994337,-0.0007288910999994337,-0.0007288910999994337,0.01859617063365037,0.01859617063365037,0.01859617063365037,0.0,0.0,0.0,33.22299040813157,34.66370561388886
2019-12-20,122.78659535267471,28.858473534320215,35.82011554236343,122.78659534909428,122.78659535392761,-0.014885928526931278,-0.014885928526931278,-0.014885928526931278,-0.001806827682739603,-0.001806827682739603,-0.001806827682739603,0.0062004780879046754,0.0062004780879046754,0.0062004780879046754,0.02270114529259452,0.02270114529259452,0.02270114529259452,0.05480719704444391,0.05480719704444391,0.05480719704444391,-0.7555149357847277,-0.7555149357847277,-0.7555149357847277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7368394221600967,-0.7368394221600967,-0.7368394221600967,0.00028541777473314954,0.00028541777473314954,0.00028541777473314954,0.01839009584989788,0.01839009584989788,0.01839009584989788,0.0,0.0,0.0,32.312591384004264,33.114970741576236
2019-12-21,122.78624717939498,27.96188637899949,34.93764201384079,122.78624717438039,122.78624718104992,-0.013129686751955924,-0.013129686751955924,-0.013129686751955924,-0.0015650997911368463,-0.0015650997911368463,-0.0015650997911368463,0.0042844301188463135,0.0042844301188463135,0.0042844301188463135,0.01254704583506527,0.01254704583506527,0.01254704583506527,0.05679081187261534,0.05679081187261534,0.05679081187261534,-0.7623354987165658,-0.7623354987165658,-0.7623354987165658,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.7443711484953595,-0.7443711484953595,-0.7443711484953595,-0.0002357026791246326,-0.0002357026791246326,-0.0002357026791246326,0.018200052900330922,0.018200052900330922,0.018200052900330922,0.0,0.0,0.0,31.387707347033647,33.55680591628541
2019-12-22,122.78589900611526,29.796332960760278,36.56387351663861,122.78589900012686,122.78589900850878,-0.011373444976980574,-0.011373444976980574,-0.011373444976980574,-0.0010816440079313323,-0.0010816440079313323,-0.0010816440079313323,0.002368382149787951,0.002368382149787951,0.002368382149787951,0.027778195021359146,0.027778195021359146,0.027778195021359146,0.05475241352600433,0.05475241352600433,0.05475241352600433,-0.7488190982877605,-0.7488190982877605,-0.7488190982877605,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.7303832990027694,-0.7303832990027694,-0.7303832990027694,0.00040502301780966223,0.00040502301780966223,0.00040502301780966223,0.018030776267181373,0.018030776267181373,0.018030776267181373,0.0,0.0,0.0,33.105129019007926,33.35536833117269
2019-12-23,122.78555083283554,28.43469271682359,35.03925006274352,122.78555082639588,122.78555083635395,-0.007860961427029871,-0.007860961427029871,-0.007860961427029871,-0.0005981882247258187,-0.0005981882247258187,-0.0005981882247258187,0.0052424541033754945,0.0052424541033754945,0.0052424541033754945,0.017624095563829895,0.017624095563829895,0.017624095563829895,0.0480874837784445,0.0480874837784445,0.0480874837784445,-0.7600361162061058,-0.7600361162061058,-0.7600361162061058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7416375417386345,-0.7416375417386345,-0.7416375417386345,0.0005121229484694922,0.0005121229484694922,0.0005121229484694922,0.01788645151900181,0.01788645151900181,0.01788645151900181,0.0,0.0,0.0,31.723176752147243,32.88867337598392
2019-12-24,122.78520265955581,31.11611646160674,37.95502515296566,122.78520265267112,122.7852026633539,-0.00434847787707917,-0.00434847787707917,-0.00434847787707917,-0.0013233718995340892,-0.0013233718995340892,-0.0013233718995340892,0.003326406134317132,0.003326406134317132,0.003326406134317132,0.03793229447888839,0.03793229447888839,0.03793229447888839,0.049988906967192236,0.049988906967192236,0.049988906967192236,-0.7369552421962156,-0.7369552421962156,-0.7369552421962156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7187418658344583,-0.7187418658344583,-0.7187418658344583,0.0004427348601203753,0.0004427348601203753,0.0004427348601203753,0.017770641501636836,0.017770641501636836,0.017770641501636836,0.0,0.0,0.0,34.53433700316457,34.821749245762085
2019-12-25,122.78485448627607,31.99992976221662,38.82640006803885,122.7848544781763,122.78485449106368,-0.009617203202005223,-0.009617203202005223,-0.009617203202005223,-0.0008399161163285756,-0.0008399161163285756,-0.0008399161163285756,0.007158502072433857,0.007158502072433857,0.007158502072433857,0.04808639393641765,0.04808639393641765,0.04808639393641765,0.04912202692381229,0.04912202692381229,0.04912202692381229,-0.72862119638567,-0.72862119638567,-0.72862119638567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.711615672827026,-0.711615672827026,-0.711615672827026,-0.0006807048220083458,-0.0006807048220083458,-0.0006807048220083458,0.01768622838065242,0.01768622838065242,0.01768622838065242,0.0,0.0,0.0,35.409227648056245,34.025437838229145
2019-12-26,122.78450631299634,33.05149677165543,39.86822300085548,122.78450630358586,122.78450631853134,-0.00610471965205452,-0.00610471965205452,-0.00610471965205452,-0.001806827682739603,-0.001806827682739603,-0.001806827682739603,0.009074550041492218,0.009074550041492218,0.009074550041492218,0.05316344366518227,0.05316344366518227,0.05316344366518227,0.047113620484801166,0.047113620484801166,0.047113620484801166,-0.7210909331433184,-0.7210909331433184,-0.7210909331433184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.7041844517422005,-0.7041844517422005,-0.7041844517422005,-0.0007288911000024802,-0.0007288911000024802,-0.0007288911000024802,0.017635372501120496,0.017635372501120496,0.017635372501120496,0.0,0.0,0.0,36.32156605254226,35.873076010664704
2019-12-27,122.78415813971661,34.48179439909802,41.206704867867344,122.7841581294129,122.7841581464678,-0.013129686751955924,-0.013129686751955924,-0.013129686751955924,-0.002290283465945117,-0.002290283465945117,-0.002290283465945117,0.0100325740260214,0.0100325740260214,0.0100325740260214,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.055432549114293475,0.055432549114293475,0.055432549114293475,-0.7091683039548746,-0.7091683039548746,-0.7091683039548746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6912633976106639,-0.6912633976106639,-0.6912633976106639,0.0002854177747325002,0.0002854177747325002,0.0002854177747325002,0.017619488569478318,0.017619488569478318,0.017619488569478318,0.0,0.0,0.0,37.907963811291054,37.38824831640913
2019-12-28,122.78380996643688,33.82516380758529,40.85304957640155,122.78380995560957,122.78380997423898,-0.01664217030190663,-0.01664217030190663,-0.01664217030190663,-0.0025320113575478735,-0.0025320113575478735,-0.0025320113575478735,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.052005649079129676,0.052005649079129676,0.052005649079129676,-0.7131653674625336,-0.7131653674625336,-0.7131653674625336,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6957618309432693,-0.6957618309432693,-0.6957618309432693,-0.00023570267912492208,-0.00023570267912492208,-0.00023570267912492208,0.01763923919838916,0.01763923919838916,0.01763923919838916,0.0,0.0,0.0,37.35552153399832,37.4300750139784
2019-12-29,122.78346179315714,33.89477088995123,40.80589384315643,122.78346178102528,122.78346180159814,-0.01839841207688198,-0.01839841207688198,-0.01839841207688198,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.05824049339394689,0.05824049339394689,0.05824049339394689,0.059956899379192075,0.059956899379192075,0.059956899379192075,-0.7125308644494166,-0.7125308644494166,-0.7125308644494166,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6944312960293697,-0.6944312960293697,-0.6944312960293697,0.00040502301780992304,0.00040502301780992304,0.00040502301780992304,0.017694545402236993,0.017694545402236993,0.017694545402236993,0.0,0.0,0.0,37.51878328916243,36.51661795758471
2019-12-30,122.78311361987743,35.61668625465289,42.113692825558566,122.7831136056526,122.78311362921343,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.01099059801055058,0.01099059801055058,0.01099059801055058,0.06839459285147614,0.06839459285147614,0.06839459285147614,0.066477393721878,0.066477393721878,0.066477393721878,-0.7015947781836813,-0.7015947781836813,-0.7015947781836813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6832980420348692,-0.6832980420348692,-0.6832980420348692,0.0005121229484680917,0.0005121229484680917,0.0005121229484680917,0.01778461320034405,0.01778461320034405,0.01778461320034405,0.0,0.0,0.0,38.8856524884703,37.760912192467345
2019-12-31,122.7827654465977,36.22382784832812,43.21855098325004,122.7827654296625,122.78276545690191,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0027737392491506306,-0.0027737392491506306,-0.0027737392491506306,0.012906645979608942,0.012906645979608942,0.012906645979608942,0.07347164258024078,0.07347164258024078,0.07347164258024078,0.06665739354357464,0.06665739354357464,0.06665739354357464,-0.694179952772559,-0.694179952772559,-0.694179952772559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6758292428232153,-0.6758292428232153,-0.6758292428232153,0.0004427348601210344,0.0004427348601210344,0.0004427348601210344,0.0179079750892227,0.0179079750892227,0.0179079750892227,0.0,0.0,0.0,39.80258204308313,38.99206696721047
2020-01-01,122.78241727331798,34.94888542228952,41.93823609215512,122.7824172551556,122.78241728412807,-0.020154653851857333,-0.020154653851857333,-0.020154653851857333,-0.0032571950323561443,-0.0032571950323561443,-0.0032571950323561443,0.013864669964138125,0.013864669964138125,0.013864669964138125,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.06272636104917112,0.06272636104917112,0.06272636104917112,-0.7037702747481926,-0.7037702747481926,-0.7037702747481926,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6863884347758139,-0.6863884347758139,-0.6863884347758139,-0.0006807048220083655,-0.0006807048220083655,-0.0006807048220083655,0.01806254479438715,0.01806254479438715,0.01806254479438715,0.0,0.0,0.0,38.50598606309439,39.25115796068535
2020-01-02,122.78206910003824,34.9497142580121,42.00563114086829,122.78206908106426,122.78206911231395,-0.023667137401808036,-0.023667137401808036,-0.023667137401808036,-0.0034989229239589014,-0.0034989229239589014,-0.0034989229239589014,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.0680811404946697,0.0680811404946697,0.0680811404946697,-0.7040857547133059,-0.7040857547133059,-0.7040857547133059,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6865689623976983,-0.6865689623976983,-0.6865689623976983,-0.0007288911000006159,-0.0007288911000006159,-0.0007288911000006159,0.018245683415608303,0.018245683415608303,0.018245683415608303,0.0,0.0,0.0,38.48371131698249,38.31148860651744
2020-01-03,122.78172092675851,34.96374871515274,41.833687665237925,122.78172090647412,122.78172094059066,-0.025423379176783382,-0.025423379176783382,-0.025423379176783382,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.05824049339394689,0.05824049339394689,0.05824049339394689,0.07337937470423649,0.07337937470423649,0.07337937470423649,-0.7051373562242735,-0.7051373562242735,-0.7051373562242735,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6863976636053444,-0.6863976636053444,-0.6863976636053444,0.00028541777473303006,0.00028541777473303006,0.00028541777473303006,0.018454274844196233,0.018454274844196233,0.018454274844196233,0.0,0.0,0.0,38.50463454918805,38.13027751772877
2020-01-04,122.78137275347878,36.02378780104919,42.758559738588225,122.7813727322071,122.78137276849226,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.01099059801055058,0.01099059801055058,0.01099059801055058,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.07449436430032984,0.07449436430032984,0.07449436430032984,-0.6963908573339941,-0.6963908573339941,-0.6963908573339941,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6779417518507423,-0.6779417518507423,-0.6779417518507423,-0.0002357026791243171,-0.0002357026791243171,-0.0002357026791243171,0.018684808162376082,0.018684808162376082,0.018684808162376082,0.0,0.0,0.0,39.54275381434637,38.72076159215517
2020-01-05,122.78102458019904,36.127642241261476,42.34833824578332,122.78102455801682,122.78102459718355,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0027737392491506306,-0.0027737392491506306,-0.0027737392491506306,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.070450528041828,0.070450528041828,0.070450528041828,-0.699234941716364,-0.699234941716364,-0.699234941716364,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6798964540620871,-0.6798964540620871,-0.6798964540620871,0.00040502301781018395,0.00040502301781018395,0.00040502301781018395,0.018933464636466717,0.018933464636466717,0.018933464636466717,0.0,0.0,0.0,39.30264134201176,40.46816501329573
2020-01-06,122.78067640691931,37.21485853349943,44.295167460355074,122.78067638366221,122.78067642486138,-0.020154653851857333,-0.020154653851857333,-0.020154653851857333,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.07347164258024078,0.07347164258024078,0.07347164258024078,0.06967069206225077,0.06967069206225077,0.06967069206225077,-0.6883461643550394,-0.6883461643550394,-0.6883461643550394,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6686378345182133,-0.6686378345182133,-0.6686378345182133,0.0005121229484699125,0.0005121229484699125,0.0005121229484699125,0.01919620688835621,0.01919620688835621,0.01919620688835621,0.0,0.0,0.0,40.684870813515296,42.015598928129876
2020-01-07,122.78032823363958,38.32733749334925,45.291967018432764,122.7803282093667,122.78032825302598,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.013864669964138125,0.013864669964138125,0.013864669964138125,0.07854869230900541,0.07854869230900541,0.07854869230900541,0.07221182091746159,0.07221182091746159,0.07221182091746159,-0.6805681795769809,-0.6805681795769809,-0.6805681795769809,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6606565768436923,-0.6606565768436923,-0.6606565768436923,0.00044273486012217224,0.00044273486012217224,0.00044273486012217224,0.019468867873166446,0.019468867873166446,0.019468867873166446,0.0,0.0,0.0,41.66469687905831,41.72338050362642
2020-01-08,122.77998006035986,37.38439912458903,43.89749289666653,122.77998003483393,122.77998008162369,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0034989229239589014,-0.0034989229239589014,-0.0034989229239589014,0.014822693948667306,0.014822693948667306,0.014822693948667306,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.07973171425153296,0.07973171425153296,0.07973171425153296,-0.6878048672278798,-0.6878048672278798,-0.6878048672278798,-0.820267,-0.820267,-0.820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6687383346483007,-0.6687383346483007,-0.6687383346483007,-0.000680704822010372,-0.000680704822010372,-0.000680704822010372,0.019747237401589464,0.019747237401589464,0.019747237401589464,0.0,0.0,0.0,40.672300666643245,39.33257698868507
2020-01-09,122.77963188708013,35.827214355733815,42.6047864406971,122.77963185991197,122.77963190950905,-0.025423379176783382,-0.025423379176783382,-0.025423379176783382,-0.0037406508155616576,-0.0037406508155616576,-0.0037406508155616576,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.05316344366518227,0.05316344366518227,0.05316344366518227,0.0863910453712362,0.0863910453712362,0.0863910453712362,-0.7001919189608469,-0.7001919189608469,-0.7001919189608469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6808936659422734,-0.6808936659422734,-0.6808936659422734,-0.0007288911000005087,-0.0007288911000005087,-0.0007288911000005087,0.020027144118573984,0.020027144118573984,0.020027144118573984,0.0,0.0,0.0,39.17975822844329,40.66557468312009
2020-01-10,122.7792837138004,37.27209865749808,44.06211787469574,122.77928368500339,122.77928373695504,-0.027179620951758736,-0.027179620951758736,-0.027179620951758736,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.0100325740260214,0.0100325740260214,0.0100325740260214,0.06839459285147614,0.06839459285147614,0.06839459285147614,0.0851334929617977,0.0851334929617977,0.0851334929617977,-0.6891654282532168,-0.6891654282532168,-0.6891654282532168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6685754793996294,-0.6685754793996294,-0.6685754793996294,0.000285417774730941,0.000285417774730941,0.000285417774730941,0.020304531078856488,0.020304531078856488,0.020304531078856488,0.0,0.0,0.0,40.69206524450319,41.39529532585919
2020-01-11,122.77893554052068,37.30577680063449,44.02297116670593,122.77893551009481,122.77893556452251,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.0025320113575478735,-0.0025320113575478735,-0.0025320113575478735,0.012906645979608942,0.012906645979608942,0.012906645979608942,0.06839459285147614,0.06839459285147614,0.06839459285147614,0.07484474841799514,0.07484474841799514,0.07484474841799514,-0.6895599197353003,-0.6895599197353003,-0.6895599197353003,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6692200990783229,-0.6692200990783229,-0.6692200990783229,-0.00023570267912418588,-0.00023570267912418588,-0.00023570267912418588,0.02057552333610157,0.02057552333610157,0.02057552333610157,0.0,0.0,0.0,40.61280413336241,40.54383654167179
2020-01-12,122.77858736724095,37.01438220282534,43.79612336783971,122.77858733518623,122.77858739215547,-0.01839841207688198,-0.01839841207688198,-0.01839841207688198,-0.0032571950323561443,-0.0032571950323561443,-0.0032571950323561443,0.012906645979608942,0.012906645979608942,0.012906645979608942,0.05824049339394689,0.05824049339394689,0.05824049339394689,0.08058126029352507,0.08058126029352507,0.08058126029352507,-0.6911902074421572,-0.6911902074421572,-0.6911902074421572,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6699486981478682,-0.6699486981478682,-0.6699486981478682,0.00040502301781044487,0.00040502301781044487,0.00040502301781044487,0.020836486276478522,0.020836486276478522,0.020836486276478522,0.0,0.0,0.0,40.52323260012358,41.169043025843045
2020-01-13,122.77823919396121,38.187378762417225,44.90222990152839,122.7782391604983,122.7782392197884,-0.023667137401808036,-0.023667137401808036,-0.023667137401808036,-0.0032571950323561443,-0.0032571950323561443,-0.0032571950323561443,0.01099059801055058,0.01099059801055058,0.01099059801055058,0.07347164258024078,0.07347164258024078,0.07347164258024078,0.08372158915558388,0.08372158915558388,0.08372158915558388,-0.6812715026877889,-0.6812715026877889,-0.6812715026877889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6596753059705204,-0.6596753059705204,-0.6596753059705204,0.0005121229484691362,0.0005121229484691362,0.0005121229484691362,0.02108407376879947,0.02108407376879947,0.02108407376879947,0.0,0.0,0.0,41.78446668716311,41.57239183676573
2020-01-14,122.77789102068148,39.22931110459747,45.85689380357122,122.77789098506825,122.77789104741453,-0.023667137401808036,-0.023667137401808036,-0.023667137401808036,-0.0027737392491506306,-0.0027737392491506306,-0.0027737392491506306,0.013864669964138125,0.013864669964138125,0.013864669964138125,0.07854869230900541,0.07854869230900541,0.07854869230900541,0.0800573641930002,0.0800573641930002,0.0800573641930002,-0.6765011501848148,-0.6765011501848148,-0.6765011501848148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6547431497640597,-0.6547431497640597,-0.6547431497640597,0.00044273486012283143,0.00044273486012283143,0.00044273486012283143,0.0213152655606323,0.0213152655606323,0.0213152655606323,0.0,0.0,0.0,42.38990793241203,43.98696503840435
2020-01-15,122.77754284740175,39.87509725531093,46.41892929456292,122.77754280897773,122.77754287686257,-0.020154653851857333,-0.020154653851857333,-0.020154653851857333,-0.0034989229239589014,-0.0034989229239589014,-0.0034989229239589014,0.014822693948667306,0.014822693948667306,0.014822693948667306,0.07854869230900541,0.07854869230900541,0.07854869230900541,0.08274791980017013,0.08274791980017013,0.08274791980017013,-0.6700652707179734,-0.6700652707179734,-0.6700652707179734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6492185818284694,-0.6492185818284694,-0.6492185818284694,-0.0006807048220077922,-0.0006807048220077922,-0.0006807048220077922,0.021527393711511904,0.021527393711511904,0.021527393711511904,0.0,0.0,0.0,43.06808059962745,43.04351014158237
2020-01-16,122.77719467412201,37.27316954767886,44.21910918470491,122.77719463362854,122.77719470448682,-0.025423379176783382,-0.025423379176783382,-0.025423379176783382,-0.0037406508155616576,-0.0037406508155616576,-0.0037406508155616576,0.014822693948667306,0.014822693948667306,0.014822693948667306,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.08448371818414223,0.08448371818414223,0.08448371818414223,-0.6890710747368239,-0.6890710747368239,-0.6890710747368239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6680818076277824,-0.6680818076277824,-0.6680818076277824,-0.0007288911000004015,-0.0007288911000004015,-0.0007288911000004015,0.021718158209041966,0.021718158209041966,0.021718158209041966,0.0,0.0,0.0,40.75198452076645,42.761907620545394
2020-01-17,122.7768465008423,41.839836409554984,48.946409119517334,122.77684645885387,122.77684653211107,-0.027179620951758736,-0.027179620951758736,-0.027179620951758736,-0.0037406508155616576,-0.0037406508155616576,-0.0037406508155616576,0.011948621995079761,0.011948621995079761,0.011948621995079761,0.09377984149529928,0.09377984149529928,0.09377984149529928,0.09487475479535476,0.09487475479535476,0.09487475479535476,-0.6528480534815866,-0.6528480534815866,-0.6528480534815866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.822531,-0.822531,-0.822531,-0.6306770034566425,-0.6306770034566425,-0.6306770034566425,0.00028541777473382917,0.00028541777473382917,0.00028541777473382917,0.021885632250210382,0.021885632250210382,0.021885632250210382,0.0,0.0,0.0,45.34431285583492,44.19496700465644
2020-01-18,122.77649832756256,41.08313671101211,48.011527125245514,122.77649828410337,122.77649835973531,-0.027179620951758736,-0.027179620951758736,-0.027179620951758736,-0.0030154671407533872,-0.0030154671407533872,-0.0030154671407533872,0.01769676590225485,0.01769676590225485,0.01769676590225485,0.08362574203777004,0.08362574203777004,0.08362574203777004,0.09081462757815051,0.09081462757815051,0.09081462757815051,-0.6593209525743366,-0.6593209525743366,-0.6593209525743366,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6375283972752505,-0.6375283972752505,-0.6375283972752505,-0.00023570267912479014,-0.00023570267912479014,-0.00023570267912479014,0.02202825797821106,0.02202825797821106,0.02202825797821106,0.0,0.0,0.0,44.502994125724136,44.965205740544384
2020-01-19,122.77615015428283,39.01237984621142,45.52455018150007,122.77615010935288,122.77615018735955,-0.021910895626832683,-0.021910895626832683,-0.021910895626832683,-0.004465834490369929,-0.004465834490369929,-0.004465834490369929,0.015780717933196485,0.015780717933196485,0.015780717933196485,0.06331754312271153,0.06331754312271153,0.06331754312271153,0.0896027603612365,0.0896027603612365,0.0896027603612365,-0.678938708700058,-0.678938708700058,-0.678938708700058,0.0,0.0,0.0,0.0,0.0,0.0,-0.821263,-0.821263,-0.821263,0.0,0.0,0.0,-0.6563888519469205,-0.6563888519469205,-0.6563888519469205,0.00040502301781122224,0.00040502301781122224,0.00040502301781122224,0.022144833735326316,0.022144833735326316,0.022144833735326316,0.0,0.0,0.0,42.187253908050394,41.58735984161008
